id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8449176,Vic Stasiuk,Boston Bruins,18,19,118,59,5,8,118,1,0,1,2,37
8449223,Orval Tessier,Boston Bruins,3,2,6,23,1,1,6,1,0,0,0,5
8449244,Jerry Toppazzini,Boston Bruins,14,8,49,68,3,5,49,1,0,2,4,22
8445132,Butch Bouchard,Montréal Canadiens,0,0,22,36,0,0,22,0,0,0,0,0
8445171,Connie Broden,Montréal Canadiens,0,0,2,3,0,0,2,0,0,0,0,0
8445408,Jean Beliveau,Montréal Canadiens,41,47,143,70,19,39,143,8,0,0,1,88
8445500,Wally Clune,Montréal Canadiens,0,0,6,5,0,0,6,0,0,0,0,0
8445833,Floyd Curry,Montréal Canadiens,18,14,12,70,1,2,12,2,0,2,2,32
8445886,Jacques Deslauriers,Montréal Canadiens,0,0,0,2,0,0,0,0,0,0,0,0
8446562,Dick Gamble,Montréal Canadiens,3,0,8,12,0,0,8,0,0,0,0,3
8446579,Bernie Geoffrion,Montréal Canadiens,33,29,66,59,12,23,66,8,0,0,0,62
8446728,Doug Harvey,Montréal Canadiens,39,5,60,62,2,28,60,1,0,0,1,44
8447101,Tom Johnson,Montréal Canadiens,10,3,75,64,1,2,75,0,0,0,0,13
8447361,Jack LeClair,Montréal Canadiens,8,6,28,54,1,1,28,0,0,0,0,14
8447620,Donnie Marshall,Montréal Canadiens,1,4,8,66,1,2,8,2,0,1,1,5
8447886,Dickie Moore,Montréal Canadiens,38,11,55,70,6,14,55,3,0,0,0,49
8447901,Ken Mosdell,Montréal Canadiens,17,13,48,67,2,4,48,1,0,1,1,30
8448057,Bert Olmstead,Montréal Canadiens,56,14,99,70,4,30,99,3,0,0,0,70
8448215,Claude Provost,Montréal Canadiens,16,13,30,60,1,3,30,0,0,0,0,29
8448320,Henri Richard,Montréal Canadiens,21,19,46,64,2,5,46,5,0,0,0,40
8448321,Maurice Richard,Montréal Canadiens,33,38,89,70,13,29,89,12,0,0,0,71
8449142,Dollard St. Laurent,Montréal Canadiens,9,4,58,46,1,2,58,0,0,0,0,13
8449214,Jean-Guy Talbot,Montréal Canadiens,13,1,78,66,0,1,78,0,0,0,1,14
8449270,Bob Turner,Montréal Canadiens,4,1,35,33,0,0,35,0,0,0,0,5
8444971,George Armstrong,Toronto Maple Leafs,32,16,97,67,2,13,97,3,0,0,0,48
8445001,Bob Bailey,Toronto Maple Leafs,0,0,6,6,0,0,6,0,0,0,0,0
8445004,Earl Balfour,Toronto Maple Leafs,5,14,40,59,4,5,40,3,0,1,1,19
8445081,Jack Bionda,Toronto Maple Leafs,1,0,18,13,0,0,18,0,0,0,0,1
8445115,Hugh Bolton,Toronto Maple Leafs,16,4,65,67,0,1,65,0,0,0,0,20
8445259,Bill Burega,Toronto Maple Leafs,1,0,4,4,0,0,4,0,0,0,0,1
8445305,Larry Cahan,Toronto Maple Leafs,2,0,46,21,0,1,46,0,0,0,0,2
8445825,Barry Cullen,Toronto Maple Leafs,0,0,4,3,0,0,4,0,0,0,0,0
8445826,Brian Cullen,Toronto Maple Leafs,6,2,8,21,0,5,8,0,0,0,0,8
8445957,Dick Duff,Toronto Maple Leafs,19,18,74,69,7,10,74,3,0,0,0,37
8446566,Ray Gariepy,Toronto Maple Leafs,0,0,4,1,0,0,4,0,0,0,0,0
8446691,Gord Hannigan,Toronto Maple Leafs,7,8,40,48,6,6,40,1,0,0,0,15
8446707,Billy Harris,Toronto Maple Leafs,13,9,8,70,1,5,8,0,0,0,0,22
8446917,Tim Horton,Toronto Maple Leafs,5,0,36,35,0,0,36,0,0,0,1,5
8447008,Ron Hurst,Toronto Maple Leafs,5,7,62,50,2,4,62,1,0,0,0,12
8447041,Gerry James,Toronto Maple Leafs,3,3,40,46,0,2,40,0,0,0,0,6
8447223,Joe Klukay,Toronto Maple Leafs,1,0,2,18,0,1,2,0,0,0,0,1
8447580,Al MacNeil,Toronto Maple Leafs,0,0,0,1,0,0,0,0,0,0,0,0
8447621,Willie Marshall,Toronto Maple Leafs,0,0,0,6,0,0,0,0,0,0,0,0
8447855,Rudy Migay,Toronto Maple Leafs,16,12,52,70,1,4,52,1,0,2,3,28
8447895,Jim Morrison,Toronto Maple Leafs,18,2,75,63,0,3,75,1,0,0,0,20
8447998,Eric Nesterenko,Toronto Maple Leafs,6,4,65,40,1,2,65,0,0,0,0,10
8448259,Marc Reaume,Toronto Maple Leafs,12,0,50,48,0,3,50,0,0,0,0,12
8448307,Dave Reid,Toronto Maple Leafs,0,0,0,4,0,0,0,0,0,0,0,0
8449052,Tod Sloan,Toronto Maple Leafs,29,37,100,70,9,21,100,11,0,0,0,66
8449084,Sid Smith,Toronto Maple Leafs,17,4,8,55,0,3,8,0,0,0,0,21
8449192,Ron Stewart,Toronto Maple Leafs,14,13,35,69,2,5,35,0,0,3,4,27
8449236,Jimmy Thomson,Toronto Maple Leafs,7,0,96,62,0,0,96,0,0,0,1,7
