id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8446621,Red Goupille,Montréal Canadiens,10,2,48,48,0,2,48,1,0,0,0,12
8446753,Paul Haynes,Montréal Canadiens,8,2,8,23,0,1,8,1,0,0,0,10
8447516,Rod Lorrain,Montréal Canadiens,5,1,6,36,0,0,6,0,0,0,0,6
8447598,Gus Mancuso,Montréal Canadiens,0,0,6,7,0,0,6,0,0,0,0,0
8447604,Georges Mantha,Montréal Canadiens,12,9,6,42,2,4,6,2,1,0,1,21
8447847,Bill Meronek,Montréal Canadiens,2,2,0,8,1,1,0,0,0,0,0,4
8447884,Armand Mondou,Montréal Canadiens,2,2,0,21,0,0,0,0,0,0,0,4
8448171,Gordie Poirier,Montréal Canadiens,1,0,0,10,0,0,0,0,0,0,0,1
8448250,Armand Raymond,Montréal Canadiens,1,0,10,11,0,0,10,0,0,0,0,1
8448372,Earl Robinson,Montréal Canadiens,4,1,2,11,0,2,2,1,0,0,0,5
8448784,Charlie Sands,Montréal Canadiens,20,9,10,47,0,1,10,0,1,0,1,29
8449204,Bill Summerhill,Montréal Canadiens,2,3,24,13,0,1,24,0,0,0,0,5
8449237,Rhys Thomson,Montréal Canadiens,0,0,16,7,0,0,16,0,0,0,0,0
8449266,Lou Trudel,Montréal Canadiens,7,12,24,48,2,4,24,1,1,1,1,19
8449383,Cy Wentworth,Montréal Canadiens,3,1,6,32,1,2,6,0,0,0,0,4
8449666,Doug Young,Montréal Canadiens,9,3,22,47,1,4,22,1,0,0,0,12
8448784,Charlie Sands,Montréal Canadiens,20,9,10,47,0,1,10,0,1,0,1,29
8444954,Syl Apps,Toronto Maple Leafs,17,13,5,27,1,5,5,2,0,0,0,30
8445358,Murph Chamberlain,Toronto Maple Leafs,17,5,63,40,2,3,63,1,0,0,0,22
8445439,Lex Chisholm,Toronto Maple Leafs,8,6,22,31,1,3,22,1,0,1,1,14
8445467,Jack Church,Toronto Maple Leafs,4,1,62,39,0,2,62,1,0,0,0,5
8445846,Bob Davidson,Toronto Maple Leafs,18,8,56,48,0,0,56,2,0,1,2,26
8445950,Gordie Drillon,Toronto Maple Leafs,20,21,13,44,4,9,13,4,0,0,0,41
8446610,Hank Goldup,Toronto Maple Leafs,4,6,2,21,1,2,2,2,2,0,0,10
8446689,Reg Hamilton,Toronto Maple Leafs,2,2,23,23,0,0,23,1,0,0,0,4
8446842,Red Heron,Toronto Maple Leafs,12,11,12,42,1,3,12,1,0,1,2,23
8446915,Red Horner,Toronto Maple Leafs,9,1,87,31,1,1,87,0,0,0,0,10
8447133,Bingo Kampman,Toronto Maple Leafs,9,6,59,39,1,4,59,0,0,0,0,15
8447150,Pep Kelly,Toronto Maple Leafs,9,11,15,34,0,2,15,3,0,0,0,20
8447320,Pete Langelle,Toronto Maple Leafs,14,7,2,39,0,1,2,1,0,1,2,21
8447614,Gus Marker,Toronto Maple Leafs,9,10,15,42,1,1,15,0,0,1,2,19
8447746,Bucko McDonald,Toronto Maple Leafs,5,2,13,34,0,0,13,0,1,0,0,7
8447849,Don Metz,Toronto Maple Leafs,1,1,4,10,0,0,4,0,0,0,0,2
8447850,Nick Metz,Toronto Maple Leafs,5,6,2,31,1,3,2,2,0,1,1,11
8448946,Sweeney Schriner,Toronto Maple Leafs,15,11,10,39,1,2,10,3,1,0,0,26
8449157,Wally Stanowski,Toronto Maple Leafs,7,2,11,27,0,1,11,0,0,0,0,9
8449216,Billy Taylor Sr.,Toronto Maple Leafs,5,4,9,29,0,0,9,1,0,0,0,9
8444931,Tom Anderson,New York Americans,19,12,26,48,0,1,26,1,2,1,1,31
8444972,Murray Armstrong,New York Americans,20,16,12,47,1,3,12,2,1,0,0,36
8445042,Frank Beisler,New York Americans,0,0,0,1,0,0,0,0,0,0,0,0
8445113,Buzz Boll,New York Americans,10,5,18,47,0,0,18,3,0,0,0,15
8445333,Lorne Carr,New York Americans,17,8,17,48,1,2,17,2,0,0,1,25
8445362,Art Chapman,New York Americans,6,4,2,25,0,0,2,1,0,0,0,10
8445512,Charlie Conacher,New York Americans,18,10,41,47,3,8,41,0,0,0,0,28
8446135,Pat Egan,New York Americans,3,4,6,8,0,0,6,1,0,0,0,7
8446215,Wilf Field,New York Americans,3,1,28,45,0,0,28,0,0,0,0,4
8446553,Johnny Gagnon,New York Americans,8,8,0,34,1,1,0,1,0,0,0,16
8447025,Busher Jackson,New York Americans,8,12,10,43,1,2,10,1,0,0,0,20
8447924,Allan Murray,New York Americans,4,1,10,36,0,0,10,0,0,0,0,5
8448440,Doc Romnes,New York Americans,1,0,0,15,0,0,0,0,0,0,0,1
8449000,Chuck Shannon,New York Americans,0,0,2,4,0,0,2,0,0,0,0,0
8449024,Eddie Shore,New York Americans,4,4,13,14,1,1,13,0,0,0,0,8
8449077,Hooley Smith,New York Americans,8,7,51,48,0,0,51,0,0,0,0,15
8449128,John Sorrell,New York Americans,16,8,4,48,0,0,4,0,0,0,0,24
8449189,Nels Stewart,New York Americans,7,6,4,35,1,5,4,1,0,0,0,13
8449235,Jack Tomson,New York Americans,0,1,0,12,0,0,0,0,0,0,0,1
8449593,Eddie Wiseman,New York Americans,19,7,8,49,1,3,8,4,1,0,0,26
