id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8446728,Doug Harvey,Montréal Canadiens,29,8,110,68,2,15,110,2,0,0,0,37
8447101,Tom Johnson,Montréal Canadiens,11,7,85,70,2,4,85,2,0,0,0,18
8447271,Elmer Lach,Montréal Canadiens,20,5,28,48,3,11,28,0,0,0,0,25
8447502,Ed Litzenberger,Montréal Canadiens,0,0,0,3,0,0,0,0,0,0,0,0
8447544,Calum MacKay,Montréal Canadiens,13,10,54,47,2,2,54,5,0,0,0,23
8447582,Bud MacPherson,Montréal Canadiens,5,0,41,41,0,0,41,0,0,0,0,5
8447632,Paul Masnick,Montréal Canadiens,21,5,57,50,0,2,57,1,0,0,0,26
8447645,Eddie Mazur,Montréal Canadiens,14,7,95,67,1,4,95,1,0,0,0,21
8447716,John McCormack,Montréal Canadiens,10,5,12,51,0,0,12,1,0,1,1,15
8447833,Paul Meger,Montréal Canadiens,9,4,24,44,0,1,24,0,0,0,0,13
8447886,Dickie Moore,Montréal Canadiens,4,1,12,13,0,0,12,0,0,0,0,5
8447901,Ken Mosdell,Montréal Canadiens,24,22,64,67,2,12,64,3,0,0,0,46
8448057,Bert Olmstead,Montréal Canadiens,37,15,85,70,8,20,85,3,0,0,1,52
8448321,Maurice Richard,Montréal Canadiens,30,37,112,70,17,28,112,6,0,0,1,67
8449142,Dollard St. Laurent,Montréal Canadiens,12,3,43,53,0,1,43,0,0,1,1,15
8449183,Gaye Stewart,Montréal Canadiens,0,0,0,0,0,0,0,0,0,0,0,0
8444971,George Armstrong,Toronto Maple Leafs,15,17,60,63,5,8,60,4,0,0,0,32
8445001,Bob Bailey,Toronto Maple Leafs,7,2,70,48,0,1,70,0,0,0,0,9
8445004,Earl Balfour,Toronto Maple Leafs,1,0,6,17,0,0,6,0,0,0,0,1
8445111,Leo Boivin,Toronto Maple Leafs,6,1,83,58,0,1,83,0,0,0,1,7
8445115,Hugh Bolton,Toronto Maple Leafs,0,0,10,9,0,0,10,0,0,0,0,0
8446318,Fern Flaman,Toronto Maple Leafs,8,0,84,62,0,0,84,0,0,0,1,8
8446691,Gord Hannigan,Toronto Maple Leafs,4,4,18,35,2,2,18,2,0,0,0,8
8446745,Bob Hassard,Toronto Maple Leafs,4,1,4,26,0,1,4,0,0,0,0,5
8446917,Tim Horton,Toronto Maple Leafs,24,7,94,70,2,7,94,2,0,0,0,31
8447166,Ted Kennedy,Toronto Maple Leafs,23,15,78,67,1,9,78,6,0,1,3,38
8447474,Danny Lewicki,Toronto Maple Leafs,1,0,12,7,0,0,12,0,0,0,0,1
8447831,Howie Meeker,Toronto Maple Leafs,0,1,0,5,0,0,0,0,0,0,0,1
8447855,Rudy Migay,Toronto Maple Leafs,15,8,60,70,1,7,60,3,0,1,1,23
8447895,Jim Morrison,Toronto Maple Leafs,11,9,51,60,4,7,51,2,0,1,1,20
8447998,Eric Nesterenko,Toronto Maple Leafs,9,14,70,68,4,5,70,2,0,1,2,23
8449052,Tod Sloan,Toronto Maple Leafs,32,11,100,67,0,5,100,1,0,0,0,43
8449084,Sid Smith,Toronto Maple Leafs,16,22,28,70,7,10,28,2,0,0,0,38
8449125,Bob Solinger,Toronto Maple Leafs,2,3,2,39,0,0,2,0,0,0,0,5
8449192,Ron Stewart,Toronto Maple Leafs,11,14,72,70,1,5,72,4,0,2,2,25
8449236,Jimmy Thomson,Toronto Maple Leafs,24,2,86,61,0,8,86,0,0,0,1,26
8449369,Harry Watson,Toronto Maple Leafs,7,21,30,70,4,6,30,4,0,0,0,28
