id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8447149,Red Kelly,Detroit Red Wings,31,16,16,67,2,12,16,3,0,2,4,47
8447471,Tony Leswick,Detroit Red Wings,10,9,93,70,0,1,93,1,0,0,0,19
8447500,Ted Lindsay,Detroit Red Wings,39,30,123,70,9,18,123,3,0,1,1,69
8448000,Gordie Howe,Detroit Red Wings,39,47,78,70,5,24,78,10,0,1,1,86
8448103,Marty Pavelich,Detroit Red Wings,19,17,54,68,2,4,54,5,0,0,0,36
8448214,Marcel Pronovost,Detroit Red Wings,11,7,50,69,1,4,50,1,0,0,0,18
8448223,Metro Prystai,Detroit Red Wings,22,21,16,69,6,8,16,4,0,0,0,43
8448317,Leo Reise Jr.,Detroit Red Wings,11,0,34,54,0,0,34,0,0,0,0,11
8448947,Enio Sclisizzi,Detroit Red Wings,1,2,0,9,0,0,0,1,0,0,0,3
8449050,Glen Skov,Detroit Red Wings,14,12,46,70,7,10,46,4,0,0,0,26
8449176,Vic Stasiuk,Detroit Red Wings,9,5,19,58,1,2,19,2,0,0,0,14
8449556,Johnny Wilson,Detroit Red Wings,5,4,18,28,0,2,18,1,0,0,0,9
8449557,Larry Wilson,Detroit Red Wings,0,0,4,5,0,0,4,0,0,0,0,0
8449598,Benny Woit,Detroit Red Wings,8,3,20,58,0,1,20,0,0,0,0,11
8449679,Larry Zeidel,Detroit Red Wings,0,1,14,19,0,0,14,0,0,0,0,1
8444866,Lloyd Ailsby,New York Rangers,0,0,2,3,0,0,2,0,0,0,0,0
8445244,Hy Buller,New York Rangers,23,12,96,68,3,12,96,0,0,0,0,35
8445513,Jimmy Conacher,New York Rangers,2,1,2,21,0,2,2,0,0,0,0,3
8445903,Herb Dickenson,New York Rangers,13,14,8,37,0,2,8,2,0,0,0,27
8445999,Frank Eddolls,New York Rangers,5,3,18,42,0,1,18,0,0,0,0,8
8446173,Jack Evans,New York Rangers,6,1,83,52,0,2,83,0,0,0,0,7
8446840,Wally Hergesheimer,New York Rangers,12,26,6,68,1,4,6,3,0,0,0,38
8447233,Steve Kraftcheck,New York Rangers,9,8,30,58,4,8,30,0,0,0,0,17
8447249,Eddie Kullman,New York Rangers,10,11,61,64,1,3,61,1,0,0,0,21
8447326,Edgar Laprade,New York Rangers,29,9,8,70,2,4,8,2,0,0,0,38
8447623,Clare Martin,New York Rangers,3,1,14,45,0,0,14,0,0,0,0,4
8447803,Jackie McLeod,New York Rangers,3,2,2,13,0,0,2,1,0,0,0,5
8447854,Nick Mickoski,New York Rangers,13,7,20,43,2,6,20,1,0,0,0,20
8448243,Don Raleigh,New York Rangers,42,19,14,70,9,18,14,1,0,0,2,61
8448446,Paul Ronty,New York Rangers,31,12,16,65,4,8,16,1,0,0,0,43
8448458,Jim Ross,New York Rangers,9,2,25,51,1,2,25,0,0,0,0,11
8449046,Reg Sinclair,New York Rangers,10,20,33,69,1,3,33,2,0,2,2,30
8449054,Ed Slowinski,New York Rangers,22,21,18,64,6,13,18,3,0,0,0,43
8449155,Allan Stanley,New York Rangers,14,5,52,50,0,3,52,0,0,0,0,19
8449183,Gaye Stewart,New York Rangers,25,15,22,69,3,11,22,4,0,0,0,40
8449193,Jack Stoddard,New York Rangers,2,4,2,20,1,1,2,2,0,0,0,6
8449245,Zellio Toppazzini,New York Rangers,1,1,4,16,1,1,4,0,0,0,0,2
8445027,Ray Barry,Boston Bruins,2,1,6,18,0,0,6,0,0,0,0,3
8445034,Bobby Bauer,Boston Bruins,1,1,0,1,0,0,0,0,0,0,0,2
8445180,Adam Brown,Boston Bruins,9,8,6,33,1,3,6,2,0,0,0,17
8445371,Real Chevrefils,Boston Bruins,17,8,8,33,0,3,8,2,0,0,0,25
8445805,Dave Creighton,Boston Bruins,17,20,18,49,6,9,18,0,0,0,0,37
8445961,Woody Dumart,Boston Bruins,8,5,0,39,0,0,0,0,0,0,0,13
8446184,Bill Ezinicki,Boston Bruins,5,5,45,28,0,0,45,1,0,0,0,10
8446197,Lorne Ferguson,Boston Bruins,4,3,14,27,0,0,14,1,0,0,0,7
8446301,Dunc Fisher,Boston Bruins,12,15,2,65,0,0,2,1,0,0,1,27
8446777,Murray Henderson,Boston Bruins,6,0,51,56,0,0,51,0,0,0,0,6
8447241,Ed Kryzanowski,Boston Bruins,3,5,33,70,4,4,33,2,0,0,1,8
8447257,Gus Kyle,Boston Bruins,12,1,127,69,0,0,127,0,0,0,0,13
8447260,Leo Labine,Boston Bruins,4,2,9,15,0,0,9,0,0,0,0,6
8447349,Hal Laycoe,Boston Bruins,7,5,61,70,0,0,61,0,0,0,0,12
8447526,Pentti Lund,Boston Bruins,5,0,0,23,0,0,0,0,0,0,0,5
8447532,Vic Lynn,Boston Bruins,2,2,4,12,0,0,4,0,0,0,0,4
8447547,Fleming MacKell,Boston Bruins,16,3,40,62,1,3,40,1,0,0,0,19
8447786,Jack McIntyre,Boston Bruins,19,12,18,52,2,5,18,3,0,0,0,31
8447895,Jim Morrison,Boston Bruins,3,0,6,31,0,0,6,0,0,0,0,3
8448128,Johnny Peirson,Boston Bruins,30,20,30,68,4,12,30,3,0,0,0,50
8448235,Bill Quackenbush,Boston Bruins,17,2,6,69,0,3,6,0,0,0,0,19
8448783,Ed Sandford,Boston Bruins,12,13,54,65,0,1,54,5,0,0,0,25
8448931,Milt Schmidt,Boston Bruins,29,21,57,69,2,11,57,3,0,1,1,50
8449203,Red Sullivan,Boston Bruins,12,12,24,67,3,10,24,1,0,2,2,24
8444970,Bob Armstrong,Boston Bruins,0,0,0,0,0,0,0,0,0,0,0,0
8444858,Gene Achtymichuk,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8445132,Butch Bouchard,Montréal Canadiens,9,3,45,60,0,0,45,1,0,0,0,12
8445745,Gerry Couture,Montréal Canadiens,1,0,4,10,0,1,4,0,0,0,0,1
8445833,Floyd Curry,Montréal Canadiens,18,20,10,64,2,3,10,4,0,2,5,38
8445851,Lorne Davis,Montréal Canadiens,1,1,2,3,0,0,2,0,0,0,0,2
8446004,Garry Edmundson,Montréal Canadiens,0,0,2,1,0,0,2,0,0,0,0,0
8446511,Bob Fryday,Montréal Canadiens,0,0,0,3,0,0,0,0,0,0,0,0
8446562,Dick Gamble,Montréal Canadiens,17,23,8,64,5,9,8,8,0,1,2,40
8446579,Bernie Geoffrion,Montréal Canadiens,24,30,66,67,10,15,66,7,0,1,1,54
8446728,Doug Harvey,Montréal Canadiens,23,6,82,68,0,10,82,1,0,0,1,29
8447101,Tom Johnson,Montréal Canadiens,7,0,76,68,0,1,76,0,0,0,0,7
8447271,Elmer Lach,Montréal Canadiens,50,15,36,70,7,22,36,3,0,0,2,65
8447520,Ross Lowe,Montréal Canadiens,5,1,42,31,1,3,42,0,0,0,0,6
8447544,Calum MacKay,Montréal Canadiens,1,0,8,12,0,0,8,0,0,0,0,1
8447582,Bud MacPherson,Montréal Canadiens,1,2,24,54,0,0,24,0,0,0,0,3
8447593,Cliff Malone,Montréal Canadiens,0,0,0,3,0,0,0,0,0,0,0,0
8447620,Donnie Marshall,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8447632,Paul Masnick,Montréal Canadiens,2,1,2,15,0,0,2,0,0,0,0,3
8447716,John McCormack,Montréal Canadiens,10,2,4,54,0,0,4,0,0,0,0,12
8447833,Paul Meger,Montréal Canadiens,18,24,44,69,1,5,44,2,0,1,1,42
8447886,Dickie Moore,Montréal Canadiens,15,18,44,33,4,10,44,2,0,0,0,33
8447901,Ken Mosdell,Montréal Canadiens,11,5,19,44,0,1,19,0,0,1,1,16
8448057,Bert Olmstead,Montréal Canadiens,28,7,49,69,1,10,49,1,0,0,0,35
8448262,Billy Reay,Montréal Canadiens,34,7,20,68,2,5,20,1,0,1,1,41
8448321,Maurice Richard,Montréal Canadiens,17,27,44,48,9,15,44,3,0,0,0,44
8449142,Dollard St. Laurent,Montréal Canadiens,10,3,30,40,1,3,30,1,0,0,1,13
8447512,Stan Long,Montréal Canadiens,0,0,0,0,0,0,0,0,0,0,0,0
8447645,Eddie Mazur,Montréal Canadiens,0,0,0,0,0,0,0,0,0,0,0,0
8444971,George Armstrong,Toronto Maple Leafs,3,3,30,20,1,1,30,1,0,0,0,6
8445004,Earl Balfour,Toronto Maple Leafs,0,0,2,3,0,0,2,0,0,0,0,0
8445063,Max Bentley,Toronto Maple Leafs,17,24,40,69,4,16,40,3,0,0,0,41
8445111,Leo Boivin,Toronto Maple Leafs,1,0,0,2,0,0,0,0,0,0,0,1
8445115,Hugh Bolton,Toronto Maple Leafs,13,3,73,60,0,2,73,1,0,0,0,16
8446318,Fern Flaman,Toronto Maple Leafs,7,0,110,61,0,2,110,0,0,0,0,7
8446565,Cal Gardner,Toronto Maple Leafs,26,15,40,70,1,7,40,2,0,0,0,41
8446917,Tim Horton,Toronto Maple Leafs,0,0,8,4,0,0,8,0,0,0,0,0
8447126,Bill Juzda,Toronto Maple Leafs,4,1,65,46,0,2,65,0,0,0,0,5
8447166,Ted Kennedy,Toronto Maple Leafs,33,19,33,70,8,21,33,4,0,0,0,52
8447223,Joe Klukay,Toronto Maple Leafs,8,4,6,43,0,1,6,0,0,0,0,12
8447474,Danny Lewicki,Toronto Maple Leafs,9,4,26,51,1,1,26,1,0,0,1,13
8447547,Fleming MacKell,Toronto Maple Leafs,16,3,40,62,1,3,40,1,0,0,0,19
8447636,Frank Mathers,Toronto Maple Leafs,0,0,0,2,0,0,0,0,0,0,0,0
8447798,John McLellan,Toronto Maple Leafs,0,0,0,2,0,0,0,0,0,0,0,0
8447831,Howie Meeker,Toronto Maple Leafs,14,9,50,54,3,5,50,3,0,0,0,23
8447855,Rudy Migay,Toronto Maple Leafs,1,2,12,19,0,0,12,0,0,0,0,3
8447895,Jim Morrison,Toronto Maple Leafs,3,0,6,31,0,0,6,0,0,0,0,3
8447899,Gus Mortson,Toronto Maple Leafs,10,1,106,65,0,1,106,1,0,0,0,11
8447998,Eric Nesterenko,Toronto Maple Leafs,0,0,0,1,0,0,0,0,0,0,0,0
8448610,Bob Sabourin,Toronto Maple Leafs,0,0,2,1,0,0,2,0,0,0,0,0
8449052,Tod Sloan,Toronto Maple Leafs,23,25,89,68,10,18,89,4,0,1,1,48
8449084,Sid Smith,Toronto Maple Leafs,30,27,6,70,8,22,6,6,0,1,1,57
8449125,Bob Solinger,Toronto Maple Leafs,3,5,4,24,1,2,4,0,0,1,1,8
8449236,Jimmy Thomson,Toronto Maple Leafs,25,0,86,70,0,8,86,0,0,0,1,25
8449241,Ray Timgren,Toronto Maple Leafs,4,2,11,50,0,0,11,1,0,0,0,6
8449369,Harry Watson,Toronto Maple Leafs,17,22,18,70,6,9,18,2,0,0,0,39
