id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8445471,King Clancy,Toronto Maple Leafs,16,5,53,47,0,0,53,1,0,1,1,21
8445512,Charlie Conacher,Toronto Maple Leafs,21,36,24,47,6,14,24,13,1,1,1,57
8445648,Baldy Cotton,Toronto Maple Leafs,14,11,36,47,4,8,36,1,0,0,0,25
8445846,Bob Davidson,Toronto Maple Leafs,0,0,6,5,0,0,6,0,0,0,0,0
8445854,Hap Day,Toronto Maple Leafs,4,2,38,45,0,0,38,0,0,1,1,6
8445940,Ken Doraty,Toronto Maple Leafs,4,1,0,11,0,3,0,0,0,0,0,5
8446298,Frank Finnigan,Toronto Maple Leafs,5,7,12,45,1,5,12,1,1,0,0,12
8446895,Flash Hollett,Toronto Maple Leafs,16,10,38,48,1,2,38,1,0,0,0,26
8446915,Red Horner,Toronto Maple Leafs,8,4,125,46,0,2,125,1,0,0,0,12
8447023,Art Jackson,Toronto Maple Leafs,3,1,4,20,0,0,4,0,0,0,0,4
8447025,Busher Jackson,Toronto Maple Leafs,22,22,27,42,5,11,27,4,1,0,0,44
8447150,Pep Kelly,Toronto Maple Leafs,8,11,14,47,1,2,14,1,2,0,0,19
8447181,Hec Kilrea,Toronto Maple Leafs,13,11,16,46,1,3,16,3,0,0,0,24
8447850,Nick Metz,Toronto Maple Leafs,2,2,4,18,0,0,4,1,0,0,0,4
8448197,Joe Primeau,Toronto Maple Leafs,20,10,16,37,5,10,16,1,0,0,0,30
8449233,Bill Thoms,Toronto Maple Leafs,13,9,15,47,1,5,15,0,0,0,0,22
8445512,Charlie Conacher,Toronto Maple Leafs,21,36,24,47,6,14,24,13,1,1,1,57
8445098,Toe Blake,Montreal Maroons,0,0,0,8,0,0,0,0,0,0,0,0
8445099,Russ Blinco,Montreal Maroons,14,13,4,48,3,6,4,3,0,0,2,27
8445307,Herb Cain,Montreal Maroons,7,20,13,44,4,5,13,4,1,0,0,27
8445514,Lionel Conacher,Montreal Maroons,6,2,64,38,0,1,64,0,0,0,0,8
8446182,Stewart Evans,Montreal Maroons,7,5,54,46,2,4,54,2,0,0,0,12
8446557,Dutch Gainor,Montreal Maroons,4,0,2,35,0,1,2,0,0,0,0,4
8446628,Bob Gracie,Montreal Maroons,9,12,15,46,1,4,15,1,0,0,0,21
8446753,Paul Haynes,Montreal Maroons,5,5,8,41,0,0,8,1,0,0,0,10
8447560,Bill MacKenzie,Montreal Maroons,0,1,10,26,0,0,10,0,0,1,1,1
8447614,Gus Marker,Montreal Maroons,4,11,18,44,1,2,18,1,0,0,0,15
8447809,Sammy McManus,Montreal Maroons,1,0,8,25,0,0,8,0,0,0,0,1
8447864,Bill Miller,Montreal Maroons,0,3,2,22,0,0,2,0,0,0,0,3
8448034,Baldy Northcott,Montreal Maroons,14,9,44,47,1,3,44,1,0,0,1,23
8448372,Earl Robinson,Montreal Maroons,18,17,41,48,2,6,41,2,0,3,4,35
8449019,Al Shields,Montreal Maroons,8,4,45,42,1,3,45,0,0,1,1,12
8449077,Hooley Smith,Montreal Maroons,22,5,41,46,1,7,41,2,0,0,0,27
8449264,Dave Trottier,Montreal Maroons,9,10,22,34,2,4,22,3,1,0,0,19
8449341,Jimmy Ward,Montreal Maroons,6,9,24,41,1,3,24,5,0,1,1,15
8449374,Aubrey Webster,Montreal Maroons,0,0,0,4,0,0,0,0,0,0,0,0
8449383,Cy Wentworth,Montreal Maroons,9,4,28,48,1,2,28,0,0,0,0,13
8445203,Bill Brydge,New York Americans,6,2,29,47,0,2,29,0,0,0,0,8
8445261,Eddie Burke,New York Americans,10,4,15,29,2,4,15,0,1,0,0,14
8445333,Lorne Carr,New York Americans,15,17,14,48,4,8,14,2,0,0,0,32
8445362,Art Chapman,New York Americans,34,9,4,47,2,9,4,2,0,1,1,43
8445518,Red Conn,New York Americans,11,5,10,48,0,1,10,0,0,0,0,16
8445969,Red Dutton,New York Americans,7,3,46,48,0,0,46,0,0,0,0,10
8446152,Hap Emms,New York Americans,3,3,27,39,0,0,27,0,0,0,0,6
8446628,Bob Gracie,New York Americans,9,12,15,46,1,4,15,1,0,0,0,21
8446787,Fred Hergerts,New York Americans,4,2,2,19,0,0,2,1,0,0,0,6
8446843,Orville Heximer,New York Americans,2,5,0,17,0,0,0,1,1,0,0,7
8446877,Normie Himes,New York Americans,13,5,2,40,0,3,2,0,0,0,1,18
8447221,Lloyd Klein,New York Americans,3,7,9,29,1,2,9,1,0,0,0,10
8447827,Charley McVeigh,New York Americans,11,7,4,47,1,3,4,0,0,0,0,18
8447924,Allan Murray,New York Americans,1,2,36,43,1,1,36,0,0,0,0,3
8448055,Harry Oliver,New York Americans,9,7,4,47,1,2,4,2,0,0,0,16
8448946,Sweeney Schriner,New York Americans,22,18,6,48,3,8,6,3,1,0,0,40
8449059,Alex Smith,New York Americans,8,3,46,48,0,3,46,0,0,0,0,11
8444982,Ossie Asmundson,St. Louis Eagles,7,4,2,14,1,1,2,1,0,0,0,11
8444989,Vern Ayres,St. Louis Eagles,2,2,60,47,0,0,60,0,0,0,0,4
8445097,Mickey Blake,St. Louis Eagles,1,1,2,8,0,0,2,0,0,0,0,2
8445146,Ralph Bowman,St. Louis Eagles,5,3,72,44,0,0,72,1,1,0,0,8
8445233,Glenn Brydson,St. Louis Eagles,18,11,45,48,2,6,45,2,1,0,0,29
8445334,Gene Carrigan,St. Louis Eagles,1,0,0,4,0,0,0,0,0,0,0,1
8445533,Bud Cook,St. Louis Eagles,0,0,0,4,0,0,0,0,0,0,0,0
8445754,Bill Cowley,St. Louis Eagles,7,5,10,41,1,2,10,1,0,0,0,12
8446297,Ed Finnigan,St. Louis Eagles,0,1,2,12,0,0,2,0,0,0,0,1
8446298,Frank Finnigan,St. Louis Eagles,5,7,12,45,1,5,12,1,1,0,0,12
8446502,Irv Frew,St. Louis Eagles,2,0,89,48,0,0,89,0,0,0,0,2
8446631,Ted Graham,St. Louis Eagles,2,0,28,37,0,0,28,0,0,0,0,2
8446924,Syd Howe,St. Louis Eagles,25,22,34,50,4,10,34,1,0,1,1,47
8447055,Frank Jerwa,St. Louis Eagles,7,4,14,21,0,0,14,0,0,0,0,11
8447130,Walter Kalbfleish,St. Louis Eagles,0,0,6,3,0,0,6,0,0,0,0,0
8447132,Max Kaminsky,St. Louis Eagles,15,12,4,50,2,3,4,3,1,0,1,27
8447148,Pete Kelly,St. Louis Eagles,10,3,14,25,1,3,14,0,0,0,0,13
8447306,Joe Lamb,St. Louis Eagles,14,14,23,38,1,5,23,2,1,0,0,28
8448098,George Patterson,St. Louis Eagles,1,0,2,18,0,0,2,0,0,0,0,1
8448231,Fido Purpur,St. Louis Eagles,2,1,8,25,0,0,8,0,0,0,0,3
8448334,Vic Ripley,St. Louis Eagles,7,1,10,35,0,0,10,0,0,0,0,8
8448383,Earl Roche,St. Louis Eagles,6,6,2,32,2,3,2,0,0,0,0,12
8448421,Des Roche,St. Louis Eagles,1,3,20,27,0,0,20,0,0,0,0,4
8449001,Gerry Shannon,St. Louis Eagles,3,3,15,42,0,1,15,0,0,0,0,6
8449308,Carl Voss,St. Louis Eagles,18,13,14,48,4,8,14,1,0,0,0,31
8449366,Nick Wasnie,St. Louis Eagles,1,3,2,13,0,0,2,1,0,0,0,4
8449467,Archie Wilcox,St. Louis Eagles,0,0,0,8,0,0,0,0,0,0,0,0
8449479,Burr Williams,St. Louis Eagles,0,0,12,16,0,0,12,0,0,0,0,0
